rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,813608,2.0,2.7018884843895172,0.038503832497096956,2.626422359428444,2.7773546093505903,2.6816468725039906,0.08160959623932576,2.51657588320284,2.846717861805141,2.6816468725039906,0.07445247215448354,2.530500318505336,2.8327934265026453,0,0,0,3.7389557636287987,0.2284
1,814608,2.0,2.6844434614038497,0.03666195376948037,2.612587352412796,2.7562995703949036,2.679374514219119,0.05363333874335151,2.570890846931686,2.787858181506552,2.679374514219119,0.054069689882087935,2.569607208111455,2.789141820326783,0,0,0,2.175086568089506,0.2333
2,815608,2.0,2.6152383828167203,0.039428194396599295,2.5379605418239417,2.692516223809499,2.623970695971245,0.09147943126330961,2.4389360809848215,2.8090053109576685,2.623970695971245,0.0884189579611859,2.4444706684066078,2.8034707235358822,0,0,0,5.028946395366377,0.1958
3,816608,2.0,2.7177903451157595,0.038093153477242424,2.6431291362428078,2.792451553988711,2.7099656933805925,0.0639133345812596,2.580688771853807,2.839242614907378,2.7099656933805925,0.06323839345895231,2.581584929449759,2.838346457311426,0,0,0,2.7559275972104484,0.2261
4,817608,2.0,2.5022808253996947,0.03824250882556515,2.427326885423132,2.5772347653762573,2.492556363566558,0.07547208863746535,2.3398996551633475,2.645213071969769,2.492556363566558,0.0759519813456281,2.3383656440704765,2.64674708306264,0,0,0,3.944440998853321,0.2087
5,818608,2.0,2.547965349806688,0.036678634347748526,2.4760765474829873,2.619854152130389,2.5317850310654566,0.08516339857560114,2.3595257980471165,2.7040442640837967,2.5317850310654566,0.07982442233782719,2.36973283840943,2.6938372237214834,0,0,0,4.736365993315764,0.3106
6,819608,2.0,2.551070225701103,0.03667119385273683,2.479196006479652,2.622944444922554,2.5385731434730627,0.08596582165004327,2.3646908565880205,2.712455430358105,2.5385731434730627,0.08595920018750715,2.364066689666346,2.7130795972797794,0,0,0,5.494581682855115,0.2569
7,820608,2.0,2.4892916700087455,0.03925930193426211,2.412344852159408,2.566238487858083,2.4917977490041383,0.07559549618270657,2.338891425279704,2.6447040727285724,2.4917977490041383,0.07713736234531667,2.3352005781425915,2.648394919865685,0,0,0,3.860507694908804,0.1582
8,821608,2.0,2.6360543106720504,0.03738036666160623,2.5627901382864007,2.7093184830577,2.625660306892272,0.06540858045527807,2.493358965112887,2.7579616486716567,2.625660306892272,0.06602479876309493,2.4916228394621793,2.7596977743223645,0,0,0,3.119802188082979,0.1975
9,822608,2.0,2.663229923818048,0.0377806901811473,2.5891811317519333,2.737278715884163,2.6617507047630298,0.06920694361325992,2.521766448312993,2.8017349612130666,2.6617507047630298,0.06898644293932585,2.5217007800101143,2.801800629515945,0,0,0,3.334169929344297,0.1774
