rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,345710,2.575535210380421,0.4331465300561888,0.007597644482983424,0.41825413225133434,0.44803892786104327,0.5302153780449989,0.06219239812195683,0.4044193790684055,0.6560113770215922,0.5302153780449989,0.04903712760384739,0.4306647165178046,0.6297660395721931,0,0,0,41.65739522146678,0.2476
1,346710,2.5748909690613497,0.4704119606395566,0.005962766020769789,0.4587241429484999,0.4820997783306133,0.5408156239629034,0.044143821336824485,0.45152631736918347,0.6301049305566233,0.5408156239629034,0.035036337102880816,0.4696880782334934,0.6119431696923133,0,0,0,34.5256494461677,0.2543
2,347710,2.579045626561637,0.36711391377832314,0.006246791801552273,0.3548693676270548,0.3793584599295915,0.4117498118441567,0.045731853490194256,0.3192484070330894,0.5042512166552241,0.4117498118441567,0.03687960055107607,0.3368802423747115,0.48661938131360194,0,0,0,34.854459605917604,0.2921
3,348710,2.576530139311417,0.4761123198882689,0.00732775879691202,0.4617489340696706,0.4904757057068672,0.5470909996398452,0.05187070704929719,0.442172591475345,0.6520094078043455,0.5470909996398452,0.0468218591566365,0.4520375721505365,0.6421444271291539,0,0,0,40.827705879567866,0.3132
4,349710,2.573456599813785,0.38718052292742333,0.00603025726470184,0.3753604133852236,0.3990006324696231,0.44303380605022036,0.04387448277059222,0.3542892881288342,0.5317783239716065,0.44303380605022036,0.034606837144030275,0.37277819159245607,0.5132894205079847,0,0,0,32.934580598903075,0.253
5,350710,2.5759981713023516,0.43895499131943694,0.00637339035692257,0.42646229509319244,0.45144768754568143,0.5117327602588585,0.04082927813916803,0.4291477500951079,0.594317770422609,0.5117327602588585,0.03481245993982758,0.4410597093331171,0.5824058111845999,0,0,0,29.83516112899345,0.2684
6,351710,2.576694402938253,0.40455935663039355,0.007069591119523583,0.3907020139361656,0.4184166993246215,0.48076256855467137,0.04516783762109227,0.38940199352079324,0.5721231435885494,0.48076256855467137,0.034921802923512414,0.4098675395708528,0.5516575975384899,0,0,0,24.40083686261372,0.1564
7,352710,2.5740664559953546,0.4723889095714914,0.006769437939068167,0.45911990719454804,0.4856579119484347,0.5392238373155819,0.047198324801891324,0.44375621429785045,0.6346914603333133,0.5392238373155819,0.03460496590485676,0.4689720216752994,0.6094756529558644,0,0,0,26.13193860838806,0.1893
8,353710,2.5726418305694505,0.425210544378171,0.006697684956760513,0.4120821874287156,0.43833890132762643,0.4922149121713676,0.038333268910654,0.4146785572104603,0.5697512671322749,0.4922149121713676,0.032545915496332005,0.4261431910900983,0.5582866332526368,0,0,0,23.61258606946544,0.2485
9,354710,2.5751276819434095,0.4336138911273339,0.006131745407809686,0.42159485127153196,0.44563293098313583,0.49049559577304425,0.037361275496826135,0.4149252830646221,0.5660659084814663,0.49049559577304425,0.028686371993205683,0.43225916455689883,0.5487320269891897,0,0,0,21.88683796644754,0.2585
10,355710,2.579321630180834,0.3597757945371019,0.0061019836298075196,0.3478150917406847,0.3717364973335191,0.42553230939876713,0.049036483248936315,0.32634665998060897,0.5247179588169253,0.42553230939876713,0.04097978292890814,0.3423389271768127,0.5087256916207216,0,0,0,45.102148525811494,0.2487
11,356710,2.5782760552222723,0.47488741830605274,0.0060833771776836075,0.46296318664057445,0.48681164997153104,0.514812470696814,0.04174115826206864,0.4303830088883104,0.5992419325053177,0.514812470696814,0.03606226528549517,0.4416021800300632,0.5880227613635649,0,0,0,35.141194477745,0.2665
12,357710,2.576809513955196,0.4763481370887258,0.006606431874728594,0.463398648366335,0.48929762581111663,0.5118620861475235,0.04606070920035091,0.41869550787752,0.6050286644175269,0.5118620861475235,0.04107838401482203,0.42846853307932115,0.5952556392157258,0,0,0,38.66275337944878,0.2394
13,358710,2.576619540190434,0.44171879097666467,0.006642332321183158,0.42869893258494135,0.454738649368388,0.5145368192387226,0.044837224686889186,0.4238449719849038,0.6052286664925415,0.5145368192387226,0.03285703371843687,0.4478334945881351,0.5812401438893101,0,0,0,24.468959778854135,0.2127
