rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,979758,2.570886611498522,2.356236458023017,0.047321305264425705,2.2634884040033167,2.448984512042717,2.4491071053623608,0.2813283060119811,1.8800668952426034,3.018147315482118,2.4491071053623608,0.27237059986273277,1.8961653911587253,3.0020488195659962,0,1,1,33.12890061684445,0.1315
1,980758,2.5748362961826134,1.9159102975329694,0.046889145650409664,1.8240092607923135,2.0078113342736255,2.4120693903318307,0.3305673006609395,1.7434339128238867,3.0807048678397746,2.4120693903318307,0.31398458920512595,1.7746467864380775,3.049491994225584,0,1,1,44.84066309845447,0.1824
2,981758,2.577367186499487,2.578569844419452,0.04295413096104558,2.4943812947485857,2.6627583940903183,2.8008301684989245,0.2982569333869839,2.197548577499063,3.404111759498786,2.8008301684989245,0.26829205333512396,2.2561683439367255,3.3454919930611235,1,1,1,39.012676345501575,0.1465
3,982758,2.5750756382103854,2.7076705523455593,0.057675961338093835,2.594627745349171,2.820713359341948,2.8070727435940466,0.33777959783801287,2.1238490180734293,3.490296469114664,2.8070727435940466,0.3401673931226081,2.116496221883589,3.497649265304504,0,1,1,34.78529409902511,0.1783
4,983758,2.5735745711797735,2.4083447404825407,0.05777422585297886,2.2951093385760193,2.521580142389062,2.6322673519324167,0.3644338148566177,1.8951303836675781,3.369404320197255,2.6322673519324167,0.3207114103210073,1.9811885751593912,3.283346128705442,0,1,1,30.814885156049506,0.2157
5,984758,2.5756956357321243,2.7212453736641753,0.04668955263594728,2.6297355320434317,2.812755215284919,3.0476036927519203,0.2646031461911431,2.5123933115379358,3.582814073965905,3.0476036927519203,0.24660249013979982,2.5469740223928357,3.548233363111005,0,1,1,27.896870732994824,0.1753
6,985758,2.574427873565693,2.4097264209506846,0.052033779923064495,2.3077420863219946,2.5117107555793745,2.8696077623111513,0.3434407671469083,2.1749332410326407,3.564282283589662,2.8696077623111513,0.31037384608302687,2.239515356656447,3.4997001679658557,0,1,1,35.57947080895982,0.185
7,986758,2.575128255969211,2.2853863005337027,0.04115697975049928,2.20472010251028,2.3660524985571256,2.7476322894611536,0.29349906206357773,2.1539744015858493,3.341290177336458,2.7476322894611536,0.2730769989695138,2.193256508830333,3.3020080700919743,0,1,1,44.023366326618344,0.1554
8,987758,2.574838753523311,2.472411197934204,0.05857662796729035,2.357603116782513,2.5872192790858946,2.7337565181089163,0.2772315093262159,2.173002861446693,3.2945101747711396,2.7337565181089163,0.25930784332252804,2.2073336095223546,3.260179426695478,1,1,1,19.596683182739408,0.2129
9,988758,2.575063158931827,2.9176761648199987,0.05121556899967048,2.8172954941329182,3.018056835507079,3.074016977923923,0.32301092771177164,2.420665707368672,3.727368248479174,3.074016977923923,0.3178324078805523,2.4287828868307173,3.7192510690171288,0,1,1,38.511670049553885,0.1789
10,989758,2.572288809582341,2.299205900093495,0.04804016327361839,2.2050489102657793,2.3933628899212107,2.4717173697459103,0.2500300903489155,1.965983776261188,2.9774509632306323,2.4717173697459103,0.24765245013544815,1.9689561672753144,2.974478572216506,0,1,1,26.575185733584824,0.1539
11,990758,2.5758951141569724,2.193680120377341,0.05137505291561241,2.0929868669589013,2.2943733737957808,2.612905475158886,0.3002975997929416,2.00549624674887,3.220314703568902,2.612905475158886,0.2579036986044415,2.0893331318969226,3.1364778184208495,0,1,1,25.200582326164277,0.1384
12,991758,2.575713438836443,2.127628097428167,0.0497920747358559,2.0300374242303625,2.2252187706259714,2.6443764628687796,0.3860766781494206,1.8634626715379918,3.4252902541995676,2.6443764628687796,0.2925774802720199,2.0504126005410437,3.2383403251965155,0,1,1,34.52719877738093,0.2185
13,992758,2.57814458981768,1.6374615478937675,0.04537431731668918,1.5485295201299647,1.7263935756575703,1.8160416774230335,0.22176885523930612,1.3674718275835422,2.2646115272625247,1.8160416774230335,0.21913286866212575,1.371178303411811,2.260905051434256,0,0,0,23.32356003303612,0.211
14,993758,2.5696750687372067,2.5769679426907963,0.06089630317663249,2.4576133816729646,2.696322503708628,2.8280066746416423,0.37570351813854147,2.0680745798769484,3.5879387694063363,2.8280066746416423,0.3330732235844688,2.1518320827549133,3.5041812665283714,1,1,1,29.915590727340902,0.179
15,994758,2.5754819322076865,2.1548779725666156,0.05650016614461623,2.0441396818026387,2.2656162633305925,2.5800965100296076,0.3587736590369937,1.8544082875471157,3.3057847325120995,2.5800965100296076,0.31621729876495613,1.938141264756963,3.2220517553022523,0,1,1,31.323609353026132,0.1418
16,995758,2.5791480294540126,2.7894383506589,0.05303471361533415,2.685492222042449,2.8933844792753507,2.8802609153278214,0.27575691794001794,2.322489901273225,3.4380319293824178,2.8802609153278214,0.2747745151017344,2.322438993738647,3.438082836916996,0,1,1,26.84308608852176,0.2007
