rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,940196,2.5762012918216586,2.376546685026798,0.028648420048889983,2.3203968135169983,2.432696556536597,2.569583148425141,0.29247499459590404,1.977996632518205,3.1611696643320766,2.569583148425141,0.297921792311703,1.9647697558546007,3.174396540995681,0,1,1,108.14419011103602,1.6138
1,941196,2.5744488662282308,2.2362197757562736,0.023306048782825065,2.190540759520003,2.2818987919925444,2.4556831828979795,0.2721508323445581,1.905206165434195,3.006160200361764,2.4556831828979795,0.274757428597848,1.897895948755811,3.013470417040148,0,1,1,138.9829687402791,2.3458
2,942196,2.575557335085451,2.601245573865429,0.02373476071564537,2.554726297681088,2.64776485004977,2.877033408384057,0.3264197084494716,2.2167872279822642,3.53727958878585,2.877033408384057,0.33425346868427613,2.198462791562931,3.5556040252051835,1,1,1,198.32713136832427,1.9453
3,943196,2.575864078510922,2.1413767713143104,0.028521370778070595,2.0854759117995787,2.197277630829042,2.457785567921886,0.36304512997635896,1.723457479955139,3.1921136558886327,2.457785567921886,0.35406194271224745,1.7390016109300337,3.176569524913738,0,1,1,154.10534672739055,1.9089
4,944196,2.5762843030318647,2.662917110837332,0.028364860905355657,2.6073230050363465,2.7185112166383174,2.782875513311683,0.3514476946296744,2.0720054525163887,3.4937455741069776,2.782875513311683,0.35918249793791995,2.0536962765591493,3.512054750064217,0,1,1,160.35001925155407,2.3379
5,945196,2.5748606542242505,2.5423929187612457,0.026467018968878188,2.4905185148041062,2.5942673227183852,2.5672392077189863,0.27796124585973186,2.005009519596401,3.1294688958415717,2.5672392077189863,0.2760718241678932,2.006783608709212,3.1276948067287607,1,1,1,108.80130701809964,1.9672
6,946196,2.5760248884799317,2.7597368578215793,0.02381881229327945,2.713052843572232,2.8064208720709267,2.8582810285857936,0.24701940641040818,2.3586371181665906,3.3579249390049966,2.8582810285857936,0.24702839186273695,2.356786731762319,3.3597753254092684,0,1,1,107.56067982298416,1.4787
7,947196,2.574986594830919,2.709352494700224,0.028210180561542165,2.654061556802229,2.7646434325982185,2.893795808446862,0.2793359375165589,2.3287855439921623,3.4588060729015613,2.893795808446862,0.277128386162491,2.3311952745551663,3.4563963423385573,0,1,1,96.50510633097724,1.2559
8,948196,2.5760639517983135,2.518507902890205,0.02662900823472189,2.4663160058061293,2.5706997999742804,2.987310976872585,0.30001793744080657,2.3804674189629087,3.594154534782261,2.987310976872585,0.2935748404666964,2.391322365706315,3.5832995880388547,0,1,1,121.54236513197188,1.3288
9,949196,2.5744109939945874,2.47327946438089,0.027523812508990463,2.4193337831460355,2.5272251456157444,2.7135757219456464,0.28903561242562725,2.128946013125066,3.298205430766227,2.7135757219456464,0.2970172669630036,2.110598613456804,3.316552830434489,0,1,1,116.451802069093,2.0188
10,950196,2.5760447804609097,2.0432339928286756,0.023120974124536276,1.997917716257102,2.0885502694002493,2.213091267509394,0.34480878384413904,1.515649671278936,2.910532863739852,2.213091267509394,0.3464150679725264,1.5098312915529868,2.9163512434658014,0,1,1,224.48188115042856,2.1615
11,951196,2.5735184016102375,2.6496241720148563,0.025045518693189495,2.6005358574020803,2.6987124866276324,3.0760738584458442,0.30153856739581114,2.4661545361334443,3.6859931807582442,3.0760738584458442,0.2980070021943866,2.471087480616903,3.6810602362747855,0,1,1,141.57705582043803,1.9774
