rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,137166,2.0,0.32945224347169083,0.005851254805559897,0.31798001841554857,0.3409244685278331,0.3296711396406799,0.010787973921767228,0.307850402743528,0.3514918765378318,0.3296711396406799,0.007928357694476557,0.31357571782711846,0.34576656145424134,0,0,0,1.8359821279548283,0.0563
1,138166,2.0,0.3007032759555645,0.006473402239141084,0.2880112415400071,0.3133953103711219,0.30839259925753965,0.013462022021230528,0.28116308954986174,0.33562210896521755,0.30839259925753965,0.007556189465269073,0.2930527191167352,0.3237324793983441,0,0,0,1.362512485069714,0.0842
2,139166,2.0,0.3055747436733769,0.006226044932367638,0.2933676887685203,0.31778179857823347,0.311354765549062,0.013899349204998456,0.28324067811769144,0.33946885298043256,0.311354765549062,0.008666905028932444,0.2937600129364335,0.3289495181616905,0,0,0,1.9377760060922131,0.0711
3,140166,2.0,0.317227958875039,0.006046061365765823,0.30537378759106,0.32908213015901805,0.3199447098891294,0.012760940727339062,0.29413327094881336,0.3457561488294454,0.3199447098891294,0.007904452994836398,0.30389781719582987,0.3359916025824289,0,0,0,1.709222262102392,0.0561
4,141166,2.0,0.32274135079845223,0.00616868721429606,0.3106467539341853,0.3348359476627192,0.3236289301157499,0.011897879740098528,0.2995631967977633,0.3476946634337365,0.3236289301157499,0.007095198317456686,0.3092249117589726,0.3380329484725272,0,0,0,1.3229504499594313,0.0896
5,142166,2.0,0.3119705588755241,0.006402300427053531,0.2994179297699855,0.3245231879810627,0.3128012137709016,0.012255312555289784,0.28801250434310444,0.33758992319869874,0.3128012137709016,0.006473751104786272,0.29965880032755554,0.32594362721424763,0,0,0,1.0224448630428769,0.0538
6,143166,2.0,0.3101057238026852,0.006110548315241779,0.2981251165964713,0.3220863310088991,0.3113935326407041,0.011374603198555098,0.28838622603196556,0.3344008392494426,0.3113935326407041,0.00667538051721065,0.29784178972862685,0.3249452755527813,0,0,0,1.1934155409055631,0.0784
7,144166,2.0,0.31174060194182546,0.006375447042032478,0.2992406227527096,0.32424058113094134,0.31255697996915077,0.013172502820773585,0.2859130781194134,0.33920088181888813,0.31255697996915077,0.010137795496941094,0.29197616095583,0.33313779898247153,0,0,0,2.5285163560002895,0.0511
8,145166,2.0,0.3136745353265735,0.006146417120684652,0.30162360217794043,0.3257254684752066,0.3104213042715972,0.012993954468162462,0.28413855055347387,0.33670405798972053,0.3104213042715972,0.007865384074075794,0.29445372570408196,0.32638888283911244,0,0,0,1.637554674833614,0.089
9,146166,2.0,0.3204114922725649,0.006090844766408564,0.3084695167024924,0.33235346784263736,0.32380391533806807,0.012900069537833332,0.2977110618160498,0.34989676886008636,0.32380391533806807,0.009754811926663597,0.3040005943071573,0.34360723636897883,0,0,0,2.564972652597845,0.0523
