rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,893706,2.0,2.052270579134732,0.01137085251594427,2.0299841177299647,2.0745570405394997,2.0437197060457764,0.043129372501241145,1.9564823159006328,2.13095709619092,2.0437197060457764,0.04424485228125054,1.9538978806453444,2.1335415314462085,0,1,1,15.140473092687168,0.6928
1,894706,2.0,2.0999785424804474,0.011713121164591818,2.0770212468512934,2.1229358381096013,2.1003513320708547,0.04770647083152073,2.0038558866929392,2.19684677744877,2.1003513320708547,0.044110953317581525,2.010801336018152,2.1899013281235575,0,0,0,14.182330961593184,0.7753
2,895706,2.0,2.084375611597278,0.011698022273183492,2.061447909251491,2.107303313943065,2.0781760354427914,0.0527460575253308,1.9714870638185682,2.184865007067015,2.0781760354427914,0.05154862676420729,1.9735267595583563,2.1828253113272265,0,1,1,19.418215334740797,0.7579
3,896706,2.0,2.0139604304470806,0.011548312872408217,1.9913261531349602,2.036594707759201,2.0184464486216633,0.044782095876649185,1.9278661099117493,2.1090267873315773,2.0184464486216633,0.04477116943813652,1.927556142588263,2.1093367546550637,1,1,1,15.030028148376948,0.7582
4,897706,2.0,2.0185928323981597,0.01161748664062601,1.9958229769916576,2.041362687804662,2.0166446725547287,0.05083084770307725,1.9138295784479429,2.1194597666615143,2.0166446725547287,0.0502798704047501,1.9145711090146458,2.1187182360948116,1,1,1,18.73112817853373,0.7278
5,898706,2.0,2.063113925687582,0.011975619124900656,2.039642143510208,2.0865857078649563,2.063511127513341,0.05730610307722534,1.9475985931563464,2.1794236618703353,2.063511127513341,0.057990005052644095,1.9457851584966908,2.181237096529991,0,1,1,23.448244981295975,0.7608
6,899706,2.0,1.972552134199153,0.011709401051193986,1.9496021298582773,1.9955021385400287,1.9689813819884323,0.05306768247741081,1.8616418624939797,2.076320901482885,1.9689813819884323,0.05369322410554282,1.8599783420384475,2.0779844219384174,0,1,1,21.026626652856347,0.7831
7,900706,2.0,1.9913610824196804,0.011585324331764384,1.9686542639802065,2.014067900859154,1.9903786275146327,0.04797064940544842,1.8933488305339654,2.0874084244953,1.9903786275146327,0.04752115052780771,1.8939055630685524,2.086851691960713,1,1,1,16.82509405574232,0.6285
8,901706,2.0,2.0376584164151,0.011947322189763717,2.014242095211467,2.0610747376187333,2.038333201466145,0.05395748295148386,1.9291938906321402,2.1474725123001495,2.038333201466145,0.051755636499325595,1.933263673477221,2.1434027294550684,0,1,1,18.766105630867287,0.6832
9,902706,2.0,2.0447899870616983,0.011662397945840786,2.0219321071144765,2.0676478670089202,2.048053714681795,0.04630975143495603,1.9543834009451502,2.14172402841844,2.048053714681795,0.04653824629852401,1.9535760519042942,2.142531377459296,0,1,1,15.92371201670071,0.7536
10,903706,2.0,1.989842479889847,0.01175043491622628,1.9668120506513616,2.0128729091283324,1.9881573511948618,0.050758394369362456,1.8854888077883074,2.090825894601416,1.9881573511948618,0.047879256940965224,1.890957292080273,2.0853574103094505,1,1,1,16.603013493592353,0.6832
11,904706,2.0,1.9537275554971878,0.01171707821779045,1.9307625041862797,1.9766926068080959,1.9477626554522771,0.04516182474096379,1.856414242616438,2.039111068288116,1.9477626554522771,0.046258324727325606,1.8538532636757545,2.0416720472287997,0,1,1,15.586232230314728,0.7271
12,905706,2.0,1.9858372854661628,0.011305295132955345,1.9636793141709743,2.007995256761351,1.9980803270979033,0.043260844067379026,1.9105770106096895,2.085583643586117,1.9980803270979033,0.04384819056667325,1.909063767789068,2.0870968864067385,1,1,1,15.043176264457411,0.76
13,906706,2.0,2.043467591014268,0.011434686750952322,2.021056016807904,2.0658791652206316,2.0429655049461184,0.0423882708930947,1.9572271342945973,2.1287038755976395,2.0429655049461184,0.04286684273359911,1.9559411876535782,2.1299898222386586,0,1,1,14.053822101117635,0.762
