rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,879694,2.5654083671168686,2.5492336208307087,0.09820730888457717,2.356750832398337,2.7417164092630806,2.773788617798664,0.2539612086228214,2.260103587075722,3.287473648521606,2.773788617798664,0.2545442439457757,2.2570363300738556,3.2905409055234722,1,1,1,6.717983617245237,0.203
1,880694,2.578926171202999,2.729796695123875,0.08204262861826633,2.5689960978350777,2.890597292412672,2.8737995498326034,0.28058311984492046,2.3062666210066967,3.44133247865851,2.8737995498326034,0.2801344914954627,2.3050962976712865,3.4425028019939203,1,1,1,11.65880492934394,0.54
2,881694,2.5762193902668917,2.534948746797711,0.08788219391245083,2.362702811846942,2.70719468174848,2.675583002635821,0.2649477097258755,2.1396756758887574,3.2114903293828845,2.675583002635821,0.2499136007143994,2.1682314204479285,3.1829345848237134,1,1,1,8.08682422060514,0.6794
3,882694,2.577263172101245,2.4402557662050435,0.08880391422683175,2.2662032926342692,2.6143082397758177,2.7512423091494718,0.24145715455890224,2.2628491150452676,3.239635503253676,2.7512423091494718,0.24053852615780444,2.2629231401468606,3.239561478152083,1,1,1,7.336772859053072,0.2982
4,883694,2.5766394962230454,2.703417761203392,0.10773800007009998,2.492255161299622,2.9145803611071615,2.907171050015164,0.3408288242631802,2.2177796818912245,3.5965624181391034,2.907171050015164,0.3342925617751193,2.228521070000377,3.585821030029951,1,1,1,9.62754611877806,0.264
5,884694,2.5754865891578413,2.405152824887794,0.08599231000815684,2.236610994324403,2.5736946554511846,2.4635532406233143,0.2414208077454149,1.9752335648887231,2.9518729163579054,2.4635532406233143,0.2154869089199769,2.0260915583907098,2.9010149228559188,0,1,1,6.279463663701052,0.482
6,885694,2.573495855131424,2.538314265393398,0.1050873658551759,2.332346813087069,2.744281717699727,2.680152034830392,0.25442657428145543,2.1655257132152337,3.1947783564455503,2.680152034830392,0.23692943350644002,2.199159713433106,3.161144356227678,1,1,1,5.083197922598117,0.3338
7,886694,2.579497718073282,2.4089004383104324,0.10960925582786228,2.1940702445155855,2.6237306321052793,2.5907796309289366,0.2955279058266325,1.9930180191959281,3.188541242661945,2.5907796309289366,0.28607352796302327,2.010019493748657,3.1715397681092163,1,1,1,6.8117842704412475,0.5444
8,887694,2.5792397495563004,1.9045513499684892,0.12198745501186095,1.6654603315795415,2.143642368357437,2.182988906524296,0.33635669502402615,1.5026432736056246,2.8633345394429677,2.182988906524296,0.3454109309694932,1.481767437058796,2.884210375989796,0,1,1,8.017552507128844,0.4509
9,888694,2.576253239555288,2.7345040771504068,0.1068286148460514,2.525123839533845,2.9438843147669687,2.9462534412002874,0.341081340927921,2.2563513099114187,3.636155572489156,2.9462534412002874,0.3494650912915053,2.2368015887226727,3.655705293677902,1,1,1,10.701198128662162,0.6329
