rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,990358,2.0,0.3172960953451433,0.0016173216157990568,0.3141261347025579,0.3204660559877287,0.3178201890415135,0.011935785302945763,0.2936777844857369,0.3419625935972901,0.3178201890415135,0.006563775389685823,0.3044950165836578,0.3311453614993692,0,0,0,16.47079797830245,0.5214
1,991358,2.0,0.32642177326643157,0.0016048095465762667,0.32327633635901803,0.3295672101738451,0.3264666865662741,0.011681102561553355,0.30283942647900197,0.3500939466535462,0.3264666865662741,0.005840090908149193,0.3146106717119377,0.3383227014206105,0,0,0,13.24317800668296,0.6059
2,992358,2.0,0.3108576869298609,0.0015787753221286984,0.3077632772677725,0.3139520965919493,0.31094833167068614,0.01126168460241758,0.2881694244810583,0.33372723886031397,0.31094833167068614,0.006796810774566484,0.2971500722304214,0.3247465911109509,0,0,0,18.534023091002492,0.6384
3,993358,2.0,0.32278298620906026,0.0015545717688817784,0.3197360156651126,0.3258299567530079,0.32401103642036544,0.010171852902004484,0.3034365219155314,0.3445855509251995,0.32401103642036544,0.005614729239656101,0.31261253007596057,0.3354095427647703,0,0,0,13.04475968506531,0.6705
4,994358,2.0,0.31508008335406384,0.0015650599998983843,0.3120125558106869,0.3181476108974408,0.3159950759445502,0.01129550961989691,0.29314775119919684,0.3388424006899035,0.3159950759445502,0.0066753795300332625,0.3024433350365496,0.3295468168525508,0,0,0,18.19239770865936,0.5236
5,995358,2.0,0.2967346674287723,0.0016273727786391995,0.2935450064431604,0.2999243284143842,0.29560055039412386,0.012664854821774794,0.2699834635425362,0.3212176372457115,0.29560055039412386,0.006841592860871929,0.28171137848540684,0.3094897223028409,0,0,0,17.674224112469577,0.5369
6,996358,2.0,0.3133326021224105,0.0015838286438278062,0.31022828791768564,0.31643691632713533,0.3124801844495208,0.011945541718664963,0.2883180456802569,0.33664232321878473,0.3124801844495208,0.005654229210494246,0.30100148890115175,0.32395887999788986,0,0,0,12.74472396987737,0.6387
7,997358,2.0,0.3071647461530071,0.0015826220833378962,0.3040627968145084,0.3102666954915058,0.3080356042574791,0.011422390970934723,0.2849316377554596,0.3311395707594986,0.3080356042574791,0.006034185622658597,0.2957855561843857,0.32028565233057255,0,0,0,14.537271071035113,0.495
8,998358,2.0,0.3171765916319495,0.0015752532281827023,0.3140890852963728,0.3202640979675262,0.3160019943052923,0.011657879023515658,0.29242170825754016,0.33958228035304444,0.3160019943052923,0.006327723481825129,0.30315603269706326,0.32884795591352134,0,0,0,16.13593844030215,0.5522
9,999358,2.0,0.3152352342568611,0.0015882252332903041,0.31212230270885616,0.3183481658048661,0.31572202694240165,0.012351986093876893,0.2907377768258965,0.34070627705890677,0.31572202694240165,0.00570371342514956,0.3041428730975376,0.32730118078726567,0,0,0,12.897074555012615,0.5275
10,1000358,2.0,0.30629770310531423,0.001549807973297117,0.3032600696309792,0.3093353365796493,0.3067815747584007,0.010753868238760973,0.28502982311658714,0.3285333264002142,0.3067815747584007,0.005950057987689886,0.29470231486404214,0.3188608346527592,0,0,0,14.73963111839,0.5624
11,1001358,2.0,0.3041776910643175,0.001628664662427233,0.3009854979782731,0.3073698841503619,0.30371192970951844,0.012558370130728377,0.2783102284756333,0.32911363094340357,0.30371192970951844,0.007647870469305367,0.2881859272355499,0.31923793218348695,0,0,0,22.050462373464704,0.4633
12,1002358,2.0,0.31056825193369525,0.0015533764993220767,0.30752362412567874,0.31361287974171176,0.3095333284382096,0.011476228257280476,0.28632046574593906,0.3327461911304801,0.3095333284382096,0.005053222172201115,0.2992747420432137,0.31979191483320546,0,0,0,10.58237933194737,0.5917
13,1003358,2.0,0.3174571268824522,0.001600548735822069,0.31432004119118784,0.32059421257371656,0.3169500433960515,0.01224389649304303,0.2921844251337034,0.34171566165839956,0.3169500433960515,0.006941760657220447,0.3028575200498119,0.33104256674229104,0,0,0,18.810548784307862,0.5853
14,1004358,2.0,0.3143088979179531,0.0016029746979264506,0.31116705732555083,0.3174507385103553,0.31553901429497516,0.011125665462762184,0.29303523178407953,0.3380427968058708,0.31553901429497516,0.006280374898068532,0.3027891754220218,0.32828885316792855,0,0,0,15.350333084004255,0.476
15,1005358,2.0,0.3032401288925591,0.0015741588175786551,0.3001547676087196,0.30632549017639854,0.30281958079605964,0.012092321349145516,0.27836055220097633,0.32727860939114295,0.30281958079605964,0.007340701087673065,0.28791716531905864,0.31772199627306064,0,0,0,21.745930077249128,0.5739
16,1006358,2.0,0.32224697064037794,0.0016079882971628849,0.3190953033616185,0.32539863791913737,0.32188489333121956,0.011786612109639476,0.29804422003905645,0.34572556662338266,0.32188489333121956,0.008271382887855745,0.3050930933529894,0.3386766933094497,0,0,0,26.460039174657144,0.6636
17,1007358,2.0,0.31427380101093527,0.001592802267484153,0.3111518984468303,0.31739570357504027,0.3134252068919764,0.011432177096795023,0.2903014460820369,0.3365489677019159,0.3134252068919764,0.006197395997466333,0.30084382414301303,0.32600658964093976,0,0,0,15.13891547169261,0.583
18,1008358,2.0,0.30633953821984694,0.001596733176315213,0.3032099310494581,0.3094691453902358,0.30529150331637817,0.011873631046825742,0.28127481761009715,0.3293081890226592,0.30529150331637817,0.006024009692624347,0.29306211347952454,0.3175208931532318,0,0,0,14.233333518795128,0.5369
19,1009358,2.0,0.3084003507756044,0.0015806130250373477,0.30530233920413924,0.31149836234706957,0.30761556210110774,0.011212274992305865,0.28493659528121545,0.33029452892100003,0.30761556210110774,0.0054902942078460144,0.2964696723013326,0.3187614519008829,0,0,0,12.065355488364903,0.573
