rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,171270,2.5772590446881445,2.3892432095040257,0.04815070664254407,2.2948695586544856,2.4836168603535658,2.4835962993419827,0.28263019355186875,1.9119227731163857,3.0552698255675796,2.4835962993419827,0.2676343618375,1.940269659503453,3.0269229391805124,0,1,1,30.89430389557467,0.9816
1,172270,2.5774914814530296,2.359303762226113,0.04451559332078147,2.2720548025669496,2.4465527218852765,2.4075079958578596,0.2640609028243343,1.8733944053783693,2.94162158633735,2.4075079958578596,0.2717965858095331,1.855731592134552,2.959284399581167,0,1,1,37.27894915327077,1.1581
2,173270,2.5753130461386053,2.1271351503549667,0.04813585991080473,2.032790598564924,2.2214797021450092,2.3877120806281242,0.3211301812447681,1.7381649788745726,3.0372591823816757,2.3877120806281242,0.32570294714972525,1.7264999453649648,3.048924215891284,0,1,1,45.783175045380396,0.651
3,174270,2.5750216933185657,2.5273178177755176,0.04961791001272931,2.4300685011624186,2.6245671343886166,3.020166591728697,0.2954481320722326,2.4225663376443705,3.617766845813023,3.020166591728697,0.29319795804769433,2.4249430925492614,3.6153900909081322,1,1,1,34.91764525727114,1.0056
4,175270,2.5738420649929283,2.398460612418253,0.05003414987507976,2.3003954806660176,2.4965257441704884,2.55035285359512,0.2699344006110509,2.0043589924735823,3.096346714716658,2.55035285359512,0.26288405846281376,2.0166698422991356,3.0840358648911046,0,1,1,27.6054894393543,0.5905
5,176270,2.575499260918712,2.4722933681321524,0.05225972518940035,2.369866188918967,2.5747205473453376,2.620874136668822,0.30629492264947633,2.0013341777723648,3.2404140955652796,2.620874136668822,0.31225615666418205,1.986960437379885,3.2547878359577593,0,1,1,35.70160796174935,0.9065
6,177270,2.575627721216092,2.225029604757643,0.05581910339773864,2.115626172448758,2.3344330370665283,2.3778756579003337,0.30878884128657214,1.7532912724213119,3.0024600433793553,2.3778756579003337,0.29305831759894285,1.7829356439030128,2.9728156718976546,0,1,1,27.564009539514213,0.5848
7,178270,2.574077871498407,2.2526930979387148,0.045588234566670986,2.1633418000692757,2.342044395808154,2.4396158070761937,0.239277084843297,1.9556322201907914,2.923599393961596,2.4396158070761937,0.23946381440723483,1.9534784189189978,2.9257531952333897,0,1,1,27.591432173989286,0.9319
8,179270,2.5768490190435425,2.175135692749602,0.043552565140499926,2.0897742336398877,2.2604971518593167,2.5325917358262715,0.24324455596867195,2.040583181120065,3.024600290532478,2.5325917358262715,0.24703307822268716,2.0310879251863074,3.0340955464662356,0,1,1,32.17234684574451,0.7951
9,180270,2.5758527687849555,2.2718442861156847,0.04869721349923117,2.1763995015097337,2.3672890707216356,2.391880909085558,0.2645080051027205,1.8568629688872482,2.9268988492838677,2.391880909085558,0.2543226478486349,1.8755784853544242,2.9081833328166917,0,1,1,27.274817334277078,0.9886
10,181270,2.575829418541753,2.806870476950592,0.050194837606368566,2.7084904030322727,2.905250550868911,3.1270465232162215,0.36081703633333007,2.3972251800302207,3.8568678664022222,3.1270465232162215,0.3671988643985778,2.381593197356146,3.8724998490762967,0,1,1,53.51611173684504,1.2589
11,182270,2.5764812538953064,2.190975085261753,0.04851556852906704,2.095886318255297,2.2860638522682093,2.5098114995050205,0.23294178233607823,2.0386422714766557,2.9809807275333853,2.5098114995050205,0.22234319654009338,2.058430813416453,2.961192185593588,0,1,1,21.00319865353709,1.0398
12,183270,2.5731665426265846,2.064776263541676,0.05100120704721616,1.9648157345610622,2.1647367925222905,2.1991881791204517,0.3164933026169835,1.5590200496646327,2.8393563085762707,2.1991881791204517,0.32219069606085754,1.5451062926388084,2.853270065602095,0,1,1,39.90847023699686,1.1017
13,184270,2.5780731714009812,2.264032349242949,0.044039934686004215,2.1777156633768846,2.3503490351090135,2.309681666212895,0.24585613652209815,1.8123906912343288,2.806972641191461,2.309681666212895,0.2508784176850945,1.8003714014434835,2.8189919309823064,0,1,1,32.45138757321512,1.0342
14,185270,2.5684040446771563,2.203857369895946,0.040563196925473964,2.124354964824211,2.283359774967681,2.2074955283215525,0.25078009268633067,1.7002449119189342,2.7147461447241708,2.2074955283215525,0.25682426064791675,1.6861145606131842,2.7288764960299208,0,1,1,40.08738630667957,1.0009
15,186270,2.580136187502415,2.4264280405162193,0.046257847862369667,2.3357643247036415,2.517091756328797,2.726142220881821,0.3029447754858078,2.113378574234103,3.3389058675295393,2.726142220881821,0.3087501252147262,2.0993461438351195,3.3529382979285227,0,1,1,44.549561938702915,0.9367
16,187270,2.5759471261474953,2.38421580337675,0.049976884942904934,2.2862629088291544,2.482168697924346,2.6806532149900697,0.2936730313792516,2.0866434409595866,3.2746629890205528,2.6806532149900697,0.29255248615832236,2.086740093410711,3.2745663365694284,0,1,1,34.26645838513902,0.6304
17,188270,2.575388409637084,2.037324154257522,0.04577726617959236,1.9476023612348172,2.127045947280226,2.1996549234246507,0.27395124934485,1.645536218842096,2.753773628007205,2.1996549234246507,0.27473386725711935,1.6419155213470957,2.7573943255022058,0,1,1,36.018422900559116,1.1771
18,189270,2.574116739430284,2.201332266280411,0.0426298891888388,2.1177792188053535,2.2848853137554683,2.447241900337221,0.23000980266103274,1.9820031609753033,2.9124806396991394,2.447241900337221,0.23258829037715842,1.975062568024359,2.9194212326500835,0,1,1,29.76783744187704,0.818
