rep,seed,true_att,att_naive,se_naive,ci_lo_naive,ci_hi_naive,att_cluster_psu,se_cluster_psu,ci_lo_cluster_psu,ci_hi_cluster_psu,att_survey,se_survey,ci_lo_survey,ci_hi_survey,covers_naive,covers_cluster_psu,covers_survey,deff_ratio,elapsed_s
0,869037,2.0,2.021517718303287,0.022850055914807037,1.9767324316655386,2.066303004941035,2.032352158992109,0.04489237478448028,1.9415487601366537,2.1231555578475647,2.032352158992109,0.04459294512406204,1.9418236675517184,2.1228806504325,1,1,1,3.808533481806756,0.2355
1,870037,2.0,1.9277460888796567,0.024571458585057944,1.8795869150053257,1.9759052627539877,1.9422170981390259,0.055511582666093434,1.8299343239234487,2.054499872354603,1.9422170981390259,0.05695245682223642,1.8265974640108684,2.0578367322671833,0,1,1,5.37233458262377,0.2659
2,871037,2.0,2.010622523761308,0.023505127252431264,1.9645533208945116,2.056691726628104,1.9892775114349315,0.0568070368239532,1.8743744338569275,2.1041805890129357,1.9892775114349315,0.05546281354270045,1.876682013938825,2.101873008931038,1,1,1,5.567735304731512,0.2861
3,872037,2.0,2.0209832135028596,0.023349483162401454,1.9752190674469283,2.0667473595587906,2.0049634470724316,0.0496453766818835,1.904546194436181,2.105380699708682,2.0049634470724316,0.04969712640276689,1.9040729167509152,2.105853977393948,1,1,1,4.530102318710088,0.1843
4,873037,2.0,1.908006053069705,0.023141345128196357,1.8626498500646287,1.9533622560747812,1.8988163641548574,0.04285391987978851,1.8121361295260263,1.9854965987836886,1.8988163641548574,0.04288815890274344,1.8117487727383375,1.9858839555713774,0,0,0,3.4347695787803634,0.2628
5,874037,2.0,2.1213239956714127,0.022546232442654263,2.0771341920967417,2.165513799246084,2.1085508476507746,0.05026527937221601,2.0068797234714824,2.210221971830067,2.1085508476507746,0.05115526183784547,2.0047001450220425,2.2124015502795067,0,0,0,5.147930365470076,0.2164
6,875037,2.0,2.0155023615410204,0.02232460590429525,1.9717469379995514,2.0592577850824894,2.008611002816144,0.044428533306313744,1.9187458119069123,2.0984761937253755,2.008611002816144,0.043287410516434414,1.9207328875333032,2.096489118098985,1,1,1,3.759720942329418,0.3116
7,876037,2.0,1.968973704326471,0.02353583101029584,1.9228443232000703,2.0151030854528718,1.9821341845378906,0.058870181856462644,1.8630580022359107,2.1012103668398705,1.9821341845378906,0.060447779611073664,1.8594186679043205,2.1048497011714606,1,1,1,6.596318716613284,0.252
8,877037,2.0,2.0301376187173963,0.02218718980177688,1.9866515257877593,2.0736237116470333,2.0388140051919175,0.05074471950970108,1.9361731217998328,2.141454888584002,2.0388140051919175,0.052068485461500766,1.933109360044537,2.1445186503392977,1,1,1,5.5073831755579405,0.2432
9,878037,2.0,2.0021814382175296,0.023441241855110515,1.95623744842862,2.048125428006439,1.993514458974873,0.06803502622194861,1.8559006291912747,2.1311282887584713,1.993514458974873,0.06946499593512868,1.8524930199910905,2.1345358979586555,1,1,1,8.781542303606956,0.3424
10,879037,2.0,1.9421467743955723,0.023816214066964773,1.8954678525762252,1.9888256962149193,1.947135067554534,0.06832847837800762,1.8089276747594099,2.085342460349658,1.947135067554534,0.06847103402563375,1.808131478523596,2.0861386565854723,0,1,1,8.265484627860497,0.2581
11,880037,2.0,2.0963405490271425,0.022908764604888214,2.0514401954712556,2.1412409025830295,2.086402885856134,0.03945094979019303,2.0066058079286844,2.1661999637835834,2.086402885856134,0.03984239812930448,2.0055185175333263,2.1672872541789414,0,0,0,3.0247368848306255,0.2305
12,881037,2.0,2.027927643533978,0.02343571140489092,1.9819944932283173,2.0738607938396387,2.0309835587366427,0.05673057658705894,1.9162351365855486,2.145731980887737,2.0309835587366427,0.05657880555053893,1.9161224770175591,2.145844640455726,1,1,1,5.8284257305484735,0.2165
13,882037,2.0,1.9029575652916508,0.0231927273954719,1.8575006548932704,1.9484144756900312,1.915661973843516,0.04538875678304361,1.823854547626697,2.0074694000603355,1.915661973843516,0.04634854112839424,1.821569433035926,2.009754514651106,0,1,1,3.9936361129198397,0.2759
14,883037,2.0,2.036818352001941,0.022584359671393564,1.992553820432111,2.0810828835717716,2.027270997117105,0.042767484527145745,1.9407655944912348,2.1137763997429753,2.027270997117105,0.040736077169314995,1.9445723638898609,2.109969630344349,1,1,1,3.2534403314241604,0.228
15,884037,2.0,1.985068285133136,0.02311858997483645,1.9397566814091078,2.0303798888571643,1.9860651485916159,0.04774790566682313,1.889485893348561,2.0826444038346708,1.9860651485916159,0.04855603648362351,1.887491153961799,2.084639143221433,1,1,1,4.411271347915599,0.2233
16,885037,2.0,1.9479590774127375,0.023080877852001157,1.902721388091247,1.993196766734228,1.9450913076878094,0.04906225729161681,1.8458535253475488,2.04432909002807,1.9450913076878094,0.04920774057150459,1.8451942834223118,2.0449883319533066,0,1,1,4.545296342744306,0.2009
17,886037,2.0,1.9597997246790926,0.02410019266908125,1.912564215027217,2.007035234330968,1.9628048476780828,0.05724877118290204,1.8470082780231647,2.078601417333001,1.9628048476780828,0.058095462061694844,1.844864789551269,2.0807449058048966,1,1,1,5.8108998608057245,0.268
18,887037,2.0,1.9261497400392187,0.023067236064135313,1.88093878813063,1.9713606919478073,1.92503355628888,0.05713535762633165,1.809466387205046,2.0406007253727143,1.92503355628888,0.058751268267162655,1.8057621407849505,2.0443049717928097,0,1,1,6.48699214670982,0.3016
19,888037,2.0,2.036496277304637,0.02360659717084573,1.9902281970522344,2.08276435755704,2.057545134800238,0.050961721494685495,1.9544653234634952,2.16062494613698,2.057545134800238,0.050689536925718655,1.9546399040079978,2.1604503655924776,1,1,1,4.610731890213111,0.2004
20,889037,2.0,1.9284901875669893,0.02263520745651156,1.8841259961696342,1.9728543789643445,1.9290551451395361,0.05313698616644985,1.821575445702539,2.036534844576533,1.9290551451395361,0.052574405153596224,1.8223234284141747,2.0357868618648975,0,1,1,5.394855003572891,0.2615
21,890037,2.0,1.966843658201695,0.02344522246191714,1.920891866566808,2.0127954498365823,1.9514318409162847,0.05338642458704691,1.8434476046508377,2.059416077181732,1.9514318409162847,0.05174172647737523,1.8463905517732047,2.056473130059365,1,1,1,4.870495156268216,0.2644
22,891037,2.0,2.030514255758564,0.022829394259640937,1.9857694652208022,2.0752590462963254,2.0464502936345115,0.04678735842320535,1.9518139285793885,2.1410866586896344,2.0464502936345115,0.047676369997101765,1.9496621169131985,2.1432384703558247,1,1,1,4.3613163172079945,0.2165
23,892037,2.0,2.07262239973815,0.022958712177264282,2.027624150739291,2.117620648737009,2.0622212754445117,0.05138262802899428,1.9582901002826387,2.166152450606385,2.0622212754445117,0.051808027910112776,1.9570453872371767,2.1673971636518465,0,1,1,5.09212522228973,0.2177
24,893037,2.0,1.9719819555415738,0.024087034447536577,1.9247722355300265,2.019191675553121,1.9588521389175506,0.051928915816525,1.8538159924081121,2.063888285426989,1.9588521389175506,0.0527500239584536,1.8517638970640984,2.0659403807710026,1,1,1,4.795994263629603,0.3209
25,894037,2.0,2.0041282492906505,0.02442329396154212,1.9562594727421934,2.051997025839108,2.0186934829818504,0.07126862203891621,1.8745390883002029,2.162847877663498,2.0186934829818504,0.07336797377319776,1.8697485777452183,2.1676383882184824,1,1,1,9.02411408146952,0.2443
26,895037,2.0,2.005569937283357,0.022846230414466935,1.9607921484884983,2.0503477260782157,1.9823197549119975,0.03912903359788464,1.9031738139437429,2.061465695880252,1.9823197549119975,0.038395909593309366,1.9043719144342368,2.0602675953897585,1,1,1,2.8244950357209344,0.2979
27,896037,2.0,1.9970419010368352,0.023745439902936854,1.9505016940300186,2.0435821080436516,1.9952848289269822,0.049991012241964186,1.8941684623817148,2.0964011954722497,1.9952848289269822,0.05107919223144143,1.8915885558093097,2.0989811020446547,1,1,1,4.627299416610812,0.2484
28,897037,2.0,1.9651547592345313,0.023417843200098102,1.9192566299667329,2.0110528885023298,1.962117577147905,0.05277490116513075,1.8553702637553575,2.0688648905404525,1.962117577147905,0.052997007902106374,1.8545279312322926,2.069707223063517,1,1,1,5.121638416859854,0.3027
29,898037,2.0,2.034929893406889,0.02386344372091251,1.9881584031668018,2.0817013836469758,2.0463059894890243,0.056230094275552395,1.9325698883650535,2.160042090612995,2.0463059894890243,0.055543716950772606,1.933546249342768,2.1590657296352807,1,1,1,5.417558939735588,0.3169
30,899037,2.0,1.9210123931157166,0.022369009146927455,1.8771699408178917,1.9648548454135415,1.924910194949971,0.039390833594244855,1.8452347135062128,2.004585676393729,1.924910194949971,0.039266157236431475,1.845195657832367,2.004624732067575,0,1,1,3.0813661577265656,0.25
31,900037,2.0,2.068645815896708,0.02281595077294169,2.0239273741087036,2.1133642576847125,2.0522418066088344,0.05252591774809531,1.9459981097131642,2.1584855035045045,2.0522418066088344,0.052996329976029787,1.944653536956325,2.159830076261344,0,1,1,5.395285720313796,0.2868
32,901037,2.0,2.113178831447611,0.023293406770498515,2.0675245931001927,2.1588330697950298,2.1279881847988107,0.05291368881307191,2.0209601468909595,2.235016222706662,2.1279881847988107,0.053915818761659684,2.018533253672657,2.2374431159249646,0,0,0,5.357551913231992,0.2511
33,902037,2.0,1.9482166199444164,0.024296500980496457,1.9005963530723013,1.9958368868165315,1.959619282305536,0.06544725412530716,1.827239715644939,2.091998848966133,1.959619282305536,0.06691924342489246,1.8237659956761472,2.095472568934925,0,1,1,7.586030364540838,0.2649
34,903037,2.0,2.0092739495659653,0.023763077295980702,1.9626991739040016,2.055848725227929,2.0194686987335446,0.05719791285953034,1.9037749997475188,2.1351623977195704,2.0194686987335446,0.05826167706214164,1.9011912062165297,2.1377461912505593,1,1,1,6.011192030244646,0.241
35,904037,2.0,2.0016269801301223,0.022366809434076613,1.9577888391902614,2.045465121069983,2.018077451493974,0.04672279758931222,1.9235716730513568,2.1125832299365914,2.018077451493974,0.04779312988119271,1.9210522396062664,2.115102663381682,1,1,1,4.5658629348128175,0.26
36,905037,2.0,2.0104470893184976,0.024060172684192152,1.9632900173956667,2.0576041612413287,2.0246508813205413,0.06533901248506133,1.8924902540428392,2.1568115085982433,2.0246508813205413,0.06597219051428052,1.8907202143134583,2.158581548327624,1,1,1,7.5183809777397075,0.3192
37,906037,2.0,2.059310061486618,0.02259491543929388,2.015024840991874,2.103595281981362,2.079668977835563,0.04092984163521769,1.9968805588014658,2.1624573968696605,2.079668977835563,0.037208523744865295,2.004131658782621,2.155206296888505,0,1,0,2.7118361053164644,0.2882
38,907037,2.0,1.932851116194085,0.0226907301110759,1.8883781023934576,1.9773241299947122,1.9570079617325935,0.054125044974677586,1.8475297247157318,2.066486198749455,1.9570079617325935,0.05558437019024442,1.8441656911225763,2.0698502323426107,0,1,1,6.000790126070776,0.265
39,908037,2.0,1.9350877509460944,0.02363902505407929,1.888756113210459,1.9814193886817297,1.9167274363906357,0.06452381725439048,1.7862156971040688,2.0472391756772024,1.9167274363906357,0.060013965577588424,1.7948926090658304,2.0385622637154412,0,1,1,6.445335487073725,0.2736
40,909037,2.0,1.97816431044867,0.02380286007973665,1.9315115619633398,2.024817058934,1.980995290561231,0.04902880100583573,1.8818251799464378,2.080165401176024,1.980995290561231,0.04913162200436159,1.8812527952023774,2.080737785920084,1,1,1,4.260532832885444,0.2541
